Territorio,Año,Fuente_Renta,Fuente_Renta_Code,Porcentaje
Tinajo,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6
Tinajo,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,11.9
Tinajo,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,8.4
Tinajo,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4
Tinajo,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.8
Yaiza,2015,Sueldos y salarios,SUELDOS_SALARIOS,68.8
Yaiza,2016,Sueldos y salarios,SUELDOS_SALARIOS,69.0
Yaiza,2017,Sueldos y salarios,SUELDOS_SALARIOS,69.9
Yaiza,2018,Sueldos y salarios,SUELDOS_SALARIOS,68.3
Yaiza,2019,Sueldos y salarios,SUELDOS_SALARIOS,68.7
Yaiza,2020,Sueldos y salarios,SUELDOS_SALARIOS,50.1
Yaiza,2021,Sueldos y salarios,SUELDOS_SALARIOS,52.8
Yaiza,2022,Sueldos y salarios,SUELDOS_SALARIOS,65.1
Yaiza,2023,Sueldos y salarios,SUELDOS_SALARIOS,65.6
Yaiza,2015,Otros ingresos,OTROS_INGRESOS,15.4
Yaiza,2016,Otros ingresos,OTROS_INGRESOS,16.0
Yaiza,2017,Otros ingresos,OTROS_INGRESOS,16.1
Yaiza,2018,Otros ingresos,OTROS_INGRESOS,17.6
Yaiza,2019,Otros ingresos,OTROS_INGRESOS,16.5
Yaiza,2020,Otros ingresos,OTROS_INGRESOS,13.7
Yaiza,2021,Otros ingresos,OTROS_INGRESOS,17.9
Yaiza,2022,Otros ingresos,OTROS_INGRESOS,19.7
Yaiza,2023,Otros ingresos,OTROS_INGRESOS,20.1
Yaiza,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.0
Yaiza,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.1
Yaiza,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.2
Yaiza,2018,Otras prestaciones,OTRAS_PRESTACIONES,2.5
Yaiza,2019,Otras prestaciones,OTRAS_PRESTACIONES,2.6
Yaiza,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.0
Yaiza,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.2
Yaiza,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.0
Yaiza,2023,Otras prestaciones,OTRAS_PRESTACIONES,2.8
Yaiza,2015,Pensiones,PENSIONES,9.2
Yaiza,2016,Pensiones,PENSIONES,8.6
Yaiza,2017,Pensiones,PENSIONES,8.3
Yaiza,2018,Pensiones,PENSIONES,8.2
Yaiza,2019,Pensiones,PENSIONES,8.6
Yaiza,2020,Pensiones,PENSIONES,10.9
Yaiza,2021,Pensiones,PENSIONES,11.1
Yaiza,2022,Pensiones,PENSIONES,10.0
Yaiza,2023,Pensiones,PENSIONES,9.8
Yaiza,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.6
Yaiza,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.4
Yaiza,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5
Yaiza,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.4
Yaiza,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.7
Yaiza,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,22.4
Yaiza,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,15.0
Yaiza,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.2
Yaiza,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.8
Fuerteventura,2015,Sueldos y salarios,SUELDOS_SALARIOS,69.9
Fuerteventura,2016,Sueldos y salarios,SUELDOS_SALARIOS,70.9
Fuerteventura,2017,Sueldos y salarios,SUELDOS_SALARIOS,71.0
Fuerteventura,2018,Sueldos y salarios,SUELDOS_SALARIOS,70.2
Fuerteventura,2019,Sueldos y salarios,SUELDOS_SALARIOS,69.5
Fuerteventura,2020,Sueldos y salarios,SUELDOS_SALARIOS,57.1
Fuerteventura,2021,Sueldos y salarios,SUELDOS_SALARIOS,60.5
Fuerteventura,2022,Sueldos y salarios,SUELDOS_SALARIOS,67.2
Fuerteventura,2023,Sueldos y salarios,SUELDOS_SALARIOS,67.5
Fuerteventura,2015,Otros ingresos,OTROS_INGRESOS,11.9
Fuerteventura,2016,Otros ingresos,OTROS_INGRESOS,12.1
Fuerteventura,2017,Otros ingresos,OTROS_INGRESOS,12.2
Fuerteventura,2018,Otros ingresos,OTROS_INGRESOS,13.0
Fuerteventura,2019,Otros ingresos,OTROS_INGRESOS,12.8
Fuerteventura,2020,Otros ingresos,OTROS_INGRESOS,11.2
Fuerteventura,2021,Otros ingresos,OTROS_INGRESOS,13.4
Fuerteventura,2022,Otros ingresos,OTROS_INGRESOS,14.2
Fuerteventura,2023,Otros ingresos,OTROS_INGRESOS,14.3
Fuerteventura,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.5
Fuerteventura,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.3
Fuerteventura,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.5
Fuerteventura,2018,Otras prestaciones,OTRAS_PRESTACIONES,2.8
Fuerteventura,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.0
Fuerteventura,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.6
Fuerteventura,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.8
Fuerteventura,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.9
Fuerteventura,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.8
Fuerteventura,2015,Pensiones,PENSIONES,11.1
Fuerteventura,2016,Pensiones,PENSIONES,10.8
Fuerteventura,2017,Pensiones,PENSIONES,10.5
Fuerteventura,2018,Pensiones,PENSIONES,10.3
Fuerteventura,2019,Pensiones,PENSIONES,10.7
Fuerteventura,2020,Pensiones,PENSIONES,12.5
Fuerteventura,2021,Pensiones,PENSIONES,12.3
Fuerteventura,2022,Pensiones,PENSIONES,11.9
Fuerteventura,2023,Pensiones,PENSIONES,11.9
Fuerteventura,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.6
Fuerteventura,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.0
Fuerteventura,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.7
Fuerteventura,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.7
Fuerteventura,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.0
Fuerteventura,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,15.7
Fuerteventura,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,10.0
Fuerteventura,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.9
Fuerteventura,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.5
Antigua,2015,Sueldos y salarios,SUELDOS_SALARIOS,68.1
Antigua,2016,Sueldos y salarios,SUELDOS_SALARIOS,69.5
Antigua,2017,Sueldos y salarios,SUELDOS_SALARIOS,69.7
Antigua,2018,Sueldos y salarios,SUELDOS_SALARIOS,69.4
Antigua,2019,Sueldos y salarios,SUELDOS_SALARIOS,68.7
Antigua,2020,Sueldos y salarios,SUELDOS_SALARIOS,56.5
Antigua,2021,Sueldos y salarios,SUELDOS_SALARIOS,58.4
Antigua,2022,Sueldos y salarios,SUELDOS_SALARIOS,64.3
Antigua,2023,Sueldos y salarios,SUELDOS_SALARIOS,64.4
Antigua,2015,Otros ingresos,OTROS_INGRESOS,12.4
Antigua,2016,Otros ingresos,OTROS_INGRESOS,12.5
Antigua,2017,Otros ingresos,OTROS_INGRESOS,12.8
Antigua,2018,Otros ingresos,OTROS_INGRESOS,13.3
Antigua,2019,Otros ingresos,OTROS_INGRESOS,12.8
Antigua,2020,Otros ingresos,OTROS_INGRESOS,11.3
Antigua,2021,Otros ingresos,OTROS_INGRESOS,13.4
Antigua,2022,Otros ingresos,OTROS_INGRESOS,15.1
Antigua,2023,Otros ingresos,OTROS_INGRESOS,15.4
Antigua,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.5
Antigua,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.2
Antigua,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.4
Antigua,2018,Otras prestaciones,OTRAS_PRESTACIONES,2.4
Antigua,2019,Otras prestaciones,OTRAS_PRESTACIONES,2.5
Antigua,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.0
Antigua,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.5
Antigua,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.6
Antigua,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.4
Antigua,2015,Pensiones,PENSIONES,12.2
Antigua,2016,Pensiones,PENSIONES,11.5
Antigua,2017,Pensiones,PENSIONES,11.2
Antigua,2018,Pensiones,PENSIONES,11.4
Antigua,2019,Pensiones,PENSIONES,12.2
Antigua,2020,Pensiones,PENSIONES,14.5
Antigua,2021,Pensiones,PENSIONES,14.8
Antigua,2022,Pensiones,PENSIONES,14.0
Antigua,2023,Pensiones,PENSIONES,14.5
Antigua,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.8
Antigua,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.2
Antigua,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.0
Antigua,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5
Antigua,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.8
Antigua,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,14.8
Antigua,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,9.9
Antigua,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.0
Antigua,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4
Betancuria,2015,Sueldos y salarios,SUELDOS_SALARIOS,56.6
Betancuria,2016,Sueldos y salarios,SUELDOS_SALARIOS,55.6
Betancuria,2017,Sueldos y salarios,SUELDOS_SALARIOS,56.5
Betancuria,2018,Sueldos y salarios,SUELDOS_SALARIOS,51.6
Betancuria,2019,Sueldos y salarios,SUELDOS_SALARIOS,52.8
Betancuria,2020,Sueldos y salarios,SUELDOS_SALARIOS,46.6
Betancuria,2021,Sueldos y salarios,SUELDOS_SALARIOS,47.9
Betancuria,2022,Sueldos y salarios,SUELDOS_SALARIOS,51.0
Betancuria,2023,Sueldos y salarios,SUELDOS_SALARIOS,53.3
Betancuria,2015,Otros ingresos,OTROS_INGRESOS,15.1
Betancuria,2016,Otros ingresos,OTROS_INGRESOS,16.6
Betancuria,2017,Otros ingresos,OTROS_INGRESOS,14.4
Betancuria,2018,Otros ingresos,OTROS_INGRESOS,21.4
Betancuria,2019,Otros ingresos,OTROS_INGRESOS,20.5
Betancuria,2020,Otros ingresos,OTROS_INGRESOS,17.8
Betancuria,2021,Otros ingresos,OTROS_INGRESOS,20.1
Betancuria,2022,Otros ingresos,OTROS_INGRESOS,23.9
Betancuria,2023,Otros ingresos,OTROS_INGRESOS,20.0
Betancuria,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.8
Betancuria,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.7
Betancuria,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.4
Betancuria,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.3
Betancuria,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.7
Betancuria,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.5
Betancuria,2021,Otras prestaciones,OTRAS_PRESTACIONES,5.0
Betancuria,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.2
Betancuria,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.1
Betancuria,2015,Pensiones,PENSIONES,22.0
Betancuria,2016,Pensiones,PENSIONES,21.9
Betancuria,2017,Pensiones,PENSIONES,22.7
Betancuria,2018,Pensiones,PENSIONES,20.8
Betancuria,2019,Pensiones,PENSIONES,20.5
Betancuria,2020,Pensiones,PENSIONES,22.3
Betancuria,2021,Pensiones,PENSIONES,21.7
Betancuria,2022,Pensiones,PENSIONES,19.2
Betancuria,2023,Pensiones,PENSIONES,20.6
Betancuria,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6
Betancuria,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2
Betancuria,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.0
Betancuria,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.9
Betancuria,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6
Betancuria,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,8.9
Betancuria,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.4
Betancuria,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.7
Betancuria,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.9
La Oliva,2015,Sueldos y salarios,SUELDOS_SALARIOS,66.0
La Oliva,2016,Sueldos y salarios,SUELDOS_SALARIOS,66.2
La Oliva,2017,Sueldos y salarios,SUELDOS_SALARIOS,66.6
La Oliva,2018,Sueldos y salarios,SUELDOS_SALARIOS,65.4
La Oliva,2019,Sueldos y salarios,SUELDOS_SALARIOS,64.5
La Oliva,2020,Sueldos y salarios,SUELDOS_SALARIOS,51.0
La Oliva,2021,Sueldos y salarios,SUELDOS_SALARIOS,53.7
La Oliva,2022,Sueldos y salarios,SUELDOS_SALARIOS,60.7
La Oliva,2023,Sueldos y salarios,SUELDOS_SALARIOS,60.6
La Oliva,2015,Otros ingresos,OTROS_INGRESOS,16.5
La Oliva,2016,Otros ingresos,OTROS_INGRESOS,16.7
La Oliva,2017,Otros ingresos,OTROS_INGRESOS,17.3
La Oliva,2018,Otros ingresos,OTROS_INGRESOS,18.4
La Oliva,2019,Otros ingresos,OTROS_INGRESOS,18.7
La Oliva,2020,Otros ingresos,OTROS_INGRESOS,16.4
La Oliva,2021,Otros ingresos,OTROS_INGRESOS,20.2
La Oliva,2022,Otros ingresos,OTROS_INGRESOS,21.7
La Oliva,2023,Otros ingresos,OTROS_INGRESOS,22.0
La Oliva,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.0
La Oliva,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.1
La Oliva,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.2
La Oliva,2018,Otras prestaciones,OTRAS_PRESTACIONES,2.4
La Oliva,2019,Otras prestaciones,OTRAS_PRESTACIONES,2.5
La Oliva,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.1
La Oliva,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.3
La Oliva,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.5
La Oliva,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.2
La Oliva,2015,Pensiones,PENSIONES,10.6
La Oliva,2016,Pensiones,PENSIONES,10.6
La Oliva,2017,Pensiones,PENSIONES,10.0
La Oliva,2018,Pensiones,PENSIONES,9.8
La Oliva,2019,Pensiones,PENSIONES,10.1
La Oliva,2020,Pensiones,PENSIONES,12.1
La Oliva,2021,Pensiones,PENSIONES,11.9
La Oliva,2022,Pensiones,PENSIONES,11.2
La Oliva,2023,Pensiones,PENSIONES,11.4
La Oliva,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.9
La Oliva,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.3
La Oliva,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.9
La Oliva,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.0
La Oliva,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.3
La Oliva,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,17.4
La Oliva,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,11.0
La Oliva,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.0
La Oliva,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.7
Pájara,2015,Sueldos y salarios,SUELDOS_SALARIOS,74.6
Pájara,2016,Sueldos y salarios,SUELDOS_SALARIOS,76.0
Pájara,2017,Sueldos y salarios,SUELDOS_SALARIOS,75.5
Pájara,2018,Sueldos y salarios,SUELDOS_SALARIOS,74.3
Pájara,2019,Sueldos y salarios,SUELDOS_SALARIOS,73.9
Pájara,2020,Sueldos y salarios,SUELDOS_SALARIOS,51.1
Pájara,2021,Sueldos y salarios,SUELDOS_SALARIOS,58.5
Pájara,2022,Sueldos y salarios,SUELDOS_SALARIOS,71.9
Pájara,2023,Sueldos y salarios,SUELDOS_SALARIOS,73.0
Pájara,2015,Otros ingresos,OTROS_INGRESOS,10.9
Pájara,2016,Otros ingresos,OTROS_INGRESOS,10.7
Pájara,2017,Otros ingresos,OTROS_INGRESOS,11.0
Pájara,2018,Otros ingresos,OTROS_INGRESOS,10.9
Pájara,2019,Otros ingresos,OTROS_INGRESOS,10.8
Pájara,2020,Otros ingresos,OTROS_INGRESOS,8.9
Pájara,2021,Otros ingresos,OTROS_INGRESOS,11.5
Pájara,2022,Otros ingresos,OTROS_INGRESOS,11.9
Pájara,2023,Otros ingresos,OTROS_INGRESOS,11.4
Pájara,2015,Otras prestaciones,OTRAS_PRESTACIONES,1.8
Pájara,2016,Otras prestaciones,OTRAS_PRESTACIONES,1.8
Pájara,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.1
Pájara,2018,Otras prestaciones,OTRAS_PRESTACIONES,2.6
Pájara,2019,Otras prestaciones,OTRAS_PRESTACIONES,2.7
Pájara,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.7
Pájara,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.7
Pájara,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.7
Pájara,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.7
Pájara,2015,Pensiones,PENSIONES,7.7
Pájara,2016,Pensiones,PENSIONES,7.5
Pájara,2017,Pensiones,PENSIONES,7.4
Pájara,2018,Pensiones,PENSIONES,7.4
Pájara,2019,Pensiones,PENSIONES,7.8
Pájara,2020,Pensiones,PENSIONES,10.2
Pájara,2021,Pensiones,PENSIONES,10.1
Pájara,2022,Pensiones,PENSIONES,9.4
Pájara,2023,Pensiones,PENSIONES,9.3
Pájara,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.0
Pájara,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.1
Pájara,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.1
Pájara,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.7
Pájara,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.9
Pájara,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,26.0
Pájara,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,16.2
Pájara,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2
Pájara,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.5
Puerto Del Rosario,2015,Sueldos y salarios,SUELDOS_SALARIOS,70.8
Puerto Del Rosario,2016,Sueldos y salarios,SUELDOS_SALARIOS,71.6
Puerto Del Rosario,2017,Sueldos y salarios,SUELDOS_SALARIOS,71.7
Puerto Del Rosario,2018,Sueldos y salarios,SUELDOS_SALARIOS,71.5
Puerto Del Rosario,2019,Sueldos y salarios,SUELDOS_SALARIOS,70.6
Puerto Del Rosario,2020,Sueldos y salarios,SUELDOS_SALARIOS,63.4
Puerto Del Rosario,2021,Sueldos y salarios,SUELDOS_SALARIOS,66.0
Puerto Del Rosario,2022,Sueldos y salarios,SUELDOS_SALARIOS,69.8
Puerto Del Rosario,2023,Sueldos y salarios,SUELDOS_SALARIOS,70.1
Puerto Del Rosario,2015,Otros ingresos,OTROS_INGRESOS,10.3
Puerto Del Rosario,2016,Otros ingresos,OTROS_INGRESOS,10.6
Puerto Del Rosario,2017,Otros ingresos,OTROS_INGRESOS,10.7
Puerto Del Rosario,2018,Otros ingresos,OTROS_INGRESOS,11.6
Puerto Del Rosario,2019,Otros ingresos,OTROS_INGRESOS,11.4
Puerto Del Rosario,2020,Otros ingresos,OTROS_INGRESOS,9.8
Puerto Del Rosario,2021,Otros ingresos,OTROS_INGRESOS,11.0
Puerto Del Rosario,2022,Otros ingresos,OTROS_INGRESOS,11.4
Puerto Del Rosario,2023,Otros ingresos,OTROS_INGRESOS,11.7
Puerto Del Rosario,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.1
Puerto Del Rosario,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.4
Puerto Del Rosario,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.8
Puerto Del Rosario,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.0
Puerto Del Rosario,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.4
Puerto Del Rosario,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.6
Puerto Del Rosario,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.9
Puerto Del Rosario,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.1
Puerto Del Rosario,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.9
Puerto Del Rosario,2015,Pensiones,PENSIONES,11.7
Puerto Del Rosario,2016,Pensiones,PENSIONES,11.7
Puerto Del Rosario,2017,Pensiones,PENSIONES,11.5
Puerto Del Rosario,2018,Pensiones,PENSIONES,10.8
Puerto Del Rosario,2019,Pensiones,PENSIONES,11.2
Puerto Del Rosario,2020,Pensiones,PENSIONES,12.5
Puerto Del Rosario,2021,Pensiones,PENSIONES,12.2
Puerto Del Rosario,2022,Pensiones,PENSIONES,12.0
Puerto Del Rosario,2023,Pensiones,PENSIONES,12.0
Puerto Del Rosario,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.1
Puerto Del Rosario,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6
Puerto Del Rosario,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.4
Puerto Del Rosario,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.1
Puerto Del Rosario,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.4
Puerto Del Rosario,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,10.7
Puerto Del Rosario,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,6.9
Puerto Del Rosario,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.7
Puerto Del Rosario,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4
Tuineje,2015,Sueldos y salarios,SUELDOS_SALARIOS,68.5
Tuineje,2016,Sueldos y salarios,SUELDOS_SALARIOS,69.6
Tuineje,2017,Sueldos y salarios,SUELDOS_SALARIOS,70.4
Tuineje,2018,Sueldos y salarios,SUELDOS_SALARIOS,69.4
Tuineje,2019,Sueldos y salarios,SUELDOS_SALARIOS,69.0
Tuineje,2020,Sueldos y salarios,SUELDOS_SALARIOS,54.9
Tuineje,2021,Sueldos y salarios,SUELDOS_SALARIOS,59.1
Tuineje,2022,Sueldos y salarios,SUELDOS_SALARIOS,66.7
Tuineje,2023,Sueldos y salarios,SUELDOS_SALARIOS,67.3
Tuineje,2015,Otros ingresos,OTROS_INGRESOS,10.6
Tuineje,2016,Otros ingresos,OTROS_INGRESOS,11.3
Tuineje,2017,Otros ingresos,OTROS_INGRESOS,10.7
Tuineje,2018,Otros ingresos,OTROS_INGRESOS,11.2
Tuineje,2019,Otros ingresos,OTROS_INGRESOS,10.6
Tuineje,2020,Otros ingresos,OTROS_INGRESOS,9.7
Tuineje,2021,Otros ingresos,OTROS_INGRESOS,12.1
Tuineje,2022,Otros ingresos,OTROS_INGRESOS,12.0
Tuineje,2023,Otros ingresos,OTROS_INGRESOS,12.0
Tuineje,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.8
Tuineje,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.7
Tuineje,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.0
Tuineje,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.4
Tuineje,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.5
Tuineje,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.3
Tuineje,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.3
Tuineje,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.7
Tuineje,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.7
Tuineje,2015,Pensiones,PENSIONES,13.0
Tuineje,2016,Pensiones,PENSIONES,12.1
Tuineje,2017,Pensiones,PENSIONES,11.8
Tuineje,2018,Pensiones,PENSIONES,11.9
Tuineje,2019,Pensiones,PENSIONES,12.3
Tuineje,2020,Pensiones,PENSIONES,14.0
Tuineje,2021,Pensiones,PENSIONES,13.8
Tuineje,2022,Pensiones,PENSIONES,13.4
Tuineje,2023,Pensiones,PENSIONES,13.4
Tuineje,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.1
Tuineje,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.3
Tuineje,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.1
Tuineje,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.2
Tuineje,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.6
Tuineje,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,17.1
Tuineje,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,10.6
Tuineje,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2
Tuineje,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6
Gran Canaria,2015,Sueldos y salarios,SUELDOS_SALARIOS,61.3
Gran Canaria,2016,Sueldos y salarios,SUELDOS_SALARIOS,61.9
Gran Canaria,2017,Sueldos y salarios,SUELDOS_SALARIOS,61.7
Gran Canaria,2018,Sueldos y salarios,SUELDOS_SALARIOS,61.9
Gran Canaria,2019,Sueldos y salarios,SUELDOS_SALARIOS,61.6
Gran Canaria,2020,Sueldos y salarios,SUELDOS_SALARIOS,56.9
Gran Canaria,2021,Sueldos y salarios,SUELDOS_SALARIOS,58.6
Gran Canaria,2022,Sueldos y salarios,SUELDOS_SALARIOS,60.5
Gran Canaria,2023,Sueldos y salarios,SUELDOS_SALARIOS,60.4
Gran Canaria,2015,Otros ingresos,OTROS_INGRESOS,12.4
Gran Canaria,2016,Otros ingresos,OTROS_INGRESOS,12.5
Gran Canaria,2017,Otros ingresos,OTROS_INGRESOS,13.0
Gran Canaria,2018,Otros ingresos,OTROS_INGRESOS,13.1
Gran Canaria,2019,Otros ingresos,OTROS_INGRESOS,13.2
Gran Canaria,2020,Otros ingresos,OTROS_INGRESOS,11.3
Gran Canaria,2021,Otros ingresos,OTROS_INGRESOS,12.5
Gran Canaria,2022,Otros ingresos,OTROS_INGRESOS,13.3
Gran Canaria,2023,Otros ingresos,OTROS_INGRESOS,13.6
Gran Canaria,2015,Otras prestaciones,OTRAS_PRESTACIONES,4.0
Gran Canaria,2016,Otras prestaciones,OTRAS_PRESTACIONES,4.0
Gran Canaria,2017,Otras prestaciones,OTRAS_PRESTACIONES,4.3
Gran Canaria,2018,Otras prestaciones,OTRAS_PRESTACIONES,4.3
