TERRITORIO	TIME_PERIOD	MEDIDAS	OBS_VALUE	ESTADO_OBSERVACION	CONFIDENCIALIDAD_OBSERVACION
Agüimes	2019	Sueldos y salarios	68.1		
Agüimes	2018	Sueldos y salarios	68.3		
Agüimes	2017	Sueldos y salarios	68.2		
Agüimes	2016	Sueldos y salarios	68		
Agüimes	2015	Sueldos y salarios	67.3		
Agüimes	2023	Pensiones	15.3		
Agüimes	2022	Pensiones	15.3		
Agüimes	2021	Pensiones	15.6		
Agüimes	2020	Pensiones	16		
Agüimes	2019	Pensiones	14.7		
Agüimes	2018	Pensiones	14.5		
Agüimes	2017	Pensiones	14.6		
Agüimes	2016	Pensiones	14.6		
Agüimes	2015	Pensiones	15.1		
Agüimes	2023	Prestaciones por desempleo	2.6		
Agüimes	2022	Prestaciones por desempleo	3		
Agüimes	2021	Prestaciones por desempleo	7.3		
Agüimes	2020	Prestaciones por desempleo	10.7		
Agüimes	2019	Prestaciones por desempleo	3.6		
Agüimes	2018	Prestaciones por desempleo	3.6		
Agüimes	2017	Prestaciones por desempleo	3.8		
Agüimes	2016	Prestaciones por desempleo	4.4		
Agüimes	2015	Prestaciones por desempleo	4.8		
Agüimes	2023	Otras prestaciones	5.5		
Agüimes	2022	Otras prestaciones	5.4		
Agüimes	2021	Otras prestaciones	5.6		
Agüimes	2020	Otras prestaciones	5.3		
Agüimes	2019	Otras prestaciones	4.6		
Agüimes	2018	Otras prestaciones	4.5		
Agüimes	2017	Otras prestaciones	4.6		
Agüimes	2016	Otras prestaciones	4.2		
Agüimes	2015	Otras prestaciones	4		
Agüimes	2023	Otros ingresos	10.4		
Agüimes	2022	Otros ingresos	9.9		
Agüimes	2021	Otros ingresos	9.4		
Agüimes	2020	Otros ingresos	8.3		
Agüimes	2019	Otros ingresos	9.1		
Agüimes	2018	Otros ingresos	9.1		
Agüimes	2017	Otros ingresos	8.8		
Agüimes	2016	Otros ingresos	8.8		
Agüimes	2015	Otros ingresos	8.7		
Artenara	2023	Sueldos y salarios	57.9		
Artenara	2022	Sueldos y salarios	59.5		
Artenara	2021	Sueldos y salarios	58.1		
Artenara	2020	Sueldos y salarios	58.2		
Artenara	2019	Sueldos y salarios	59.6		
Artenara	2018	Sueldos y salarios	59.3		
Artenara	2017	Sueldos y salarios	59.1		
Artenara	2016	Sueldos y salarios	59.8		
Artenara	2015	Sueldos y salarios	59.6		
Artenara	2023	Pensiones	23.8		
Artenara	2022	Pensiones	24.6		
Artenara	2021	Pensiones	23.7		
Artenara	2020	Pensiones	24.9		
Artenara	2019	Pensiones	24.4		
Artenara	2018	Pensiones	24.7		
Artenara	2017	Pensiones	24.7		
Artenara	2016	Pensiones	25.4		
Artenara	2015	Pensiones	25		
Artenara	2023	Prestaciones por desempleo	2.2		
Artenara	2022	Prestaciones por desempleo	2.3		
Artenara	2021	Prestaciones por desempleo	3.5		
Artenara	2020	Prestaciones por desempleo	5.4		
Artenara	2019	Prestaciones por desempleo	3.1		
Artenara	2018	Prestaciones por desempleo	2.7		
Artenara	2017	Prestaciones por desempleo	3.4		
Artenara	2016	Prestaciones por desempleo	3.6		
Artenara	2015	Prestaciones por desempleo	3.6		
Artenara	2023	Otras prestaciones	5.1		
Artenara	2022	Otras prestaciones	5.2		
Artenara	2021	Otras prestaciones	5.9		
Artenara	2020	Otras prestaciones	5.4		
Artenara	2019	Otras prestaciones	5.4		
Artenara	2018	Otras prestaciones	5.3		
Artenara	2017	Otras prestaciones	5.5		
Artenara	2016	Otras prestaciones	4.7		
Artenara	2015	Otras prestaciones	4.9		
Artenara	2023	Otros ingresos	11		
Artenara	2022	Otros ingresos	8.4		
Artenara	2021	Otros ingresos	8.9		
Artenara	2020	Otros ingresos	6.2		
Artenara	2019	Otros ingresos	7.5		
Artenara	2018	Otros ingresos	8.1		
Artenara	2017	Otros ingresos	7.2		
Artenara	2016	Otros ingresos	6.5		
Artenara	2015	Otros ingresos	7		
Arucas	2023	Sueldos y salarios	64.7		
Arucas	2022	Sueldos y salarios	64.7		
Arucas	2021	Sueldos y salarios	64.6		
Arucas	2020	Sueldos y salarios	63.2		
Arucas	2019	Sueldos y salarios	66.4		
Arucas	2018	Sueldos y salarios	66.4		
Arucas	2017	Sueldos y salarios	66.1		
Arucas	2016	Sueldos y salarios	67		
Arucas	2015	Sueldos y salarios	65.7		
Arucas	2023	Pensiones	17.9		
Arucas	2022	Pensiones	17.9		
Arucas	2021	Pensiones	17.4		
Arucas	2020	Pensiones	18.2		
Arucas	2019	Pensiones	17.5		
Arucas	2018	Pensiones	17.6		
Arucas	2017	Pensiones	18.2		
Arucas	2016	Pensiones	18		
Arucas	2015	Pensiones	18.4		
Arucas	2023	Prestaciones por desempleo	2.3		
Arucas	2022	Prestaciones por desempleo	2.4		
Arucas	2021	Prestaciones por desempleo	3.5		
Arucas	2020	Prestaciones por desempleo	5.6		
Arucas	2019	Prestaciones por desempleo	2.5		
Arucas	2018	Prestaciones por desempleo	2.5		
Arucas	2017	Prestaciones por desempleo	2.6		
Arucas	2016	Prestaciones por desempleo	2.9		
Arucas	2015	Prestaciones por desempleo	3.4		
Arucas	2023	Otras prestaciones	5.7		
Arucas	2022	Otras prestaciones	5.3		
Arucas	2021	Otras prestaciones	5.2		
Arucas	2020	Otras prestaciones	4.9		
Arucas	2019	Otras prestaciones	4.3		
Arucas	2018	Otras prestaciones	4.2		
Arucas	2017	Otras prestaciones	4.2		
Arucas	2016	Otras prestaciones	3.9		
Arucas	2015	Otras prestaciones	3.8		
Arucas	2023	Otros ingresos	9.5		
Arucas	2022	Otros ingresos	9.7		
Arucas	2021	Otros ingresos	9.3		
Arucas	2020	Otros ingresos	8.1		
Arucas	2019	Otros ingresos	9.2		
Arucas	2018	Otros ingresos	9.3		
Arucas	2017	Otros ingresos	9		
Arucas	2016	Otros ingresos	8.2		
Arucas	2015	Otros ingresos	8.6		
Firgas	2023	Sueldos y salarios	62.9		
Firgas	2022	Sueldos y salarios	63.3		
Firgas	2021	Sueldos y salarios	62.1		
Firgas	2020	Sueldos y salarios	60.7		
Firgas	2019	Sueldos y salarios	63.9		
Firgas	2018	Sueldos y salarios	63.6		
Firgas	2017	Sueldos y salarios	63.7		
Firgas	2016	Sueldos y salarios	63.4		
Firgas	2015	Sueldos y salarios	62.4		
Firgas	2023	Pensiones	19		
Firgas	2022	Pensiones	19.1		
Firgas	2021	Pensiones	19.5		
Firgas	2020	Pensiones	21		
Firgas	2019	Pensiones	20		
Firgas	2018	Pensiones	20.1		
Firgas	2017	Pensiones	19.9		
Firgas	2016	Pensiones	20.1		
Firgas	2015	Pensiones	20.8		
Firgas	2023	Prestaciones por desempleo	2.5		
Firgas	2022	Prestaciones por desempleo	2.7		
Firgas	2021	Prestaciones por desempleo	3.8		
Firgas	2020	Prestaciones por desempleo	5.6		
Firgas	2019	Prestaciones por desempleo	2.6		
Firgas	2018	Prestaciones por desempleo	2.6		
Firgas	2017	Prestaciones por desempleo	2.7		
Firgas	2016	Prestaciones por desempleo	3		
Firgas	2015	Prestaciones por desempleo	3.5		
Firgas	2023	Otras prestaciones	6.2		
Firgas	2022	Otras prestaciones	5.9		
Firgas	2021	Otras prestaciones	5.9		
Firgas	2020	Otras prestaciones	5.5		
Firgas	2019	Otras prestaciones	5		
Firgas	2018	Otras prestaciones	4.8		
Firgas	2017	Otras prestaciones	4.9		
Firgas	2016	Otras prestaciones	4.7		
Firgas	2015	Otras prestaciones	4.6		
Firgas	2023	Otros ingresos	9.4		
Firgas	2022	Otros ingresos	9.1		
Firgas	2021	Otros ingresos	8.7		
Firgas	2020	Otros ingresos	7.3		
Firgas	2019	Otros ingresos	8.5		
Firgas	2018	Otros ingresos	9		
Firgas	2017	Otros ingresos	8.9		
Firgas	2016	Otros ingresos	8.9		
Firgas	2015	Otros ingresos	8.7		
Gáldar	2023	Sueldos y salarios	59.5		
Gáldar	2022	Sueldos y salarios	59.9		
Gáldar	2021	Sueldos y salarios	59.8		
Gáldar	2020	Sueldos y salarios	57.9		
Gáldar	2019	Sueldos y salarios	60.1		
Gáldar	2018	Sueldos y salarios	60.4		
Gáldar	2017	Sueldos y salarios	59.9		
Gáldar	2016	Sueldos y salarios	59.2		
Gáldar	2015	Sueldos y salarios	58.3		
Gáldar	2023	Pensiones	20.4		
Gáldar	2022	Pensiones	20.2		
Gáldar	2021	Pensiones	19.8		
Gáldar	2020	Pensiones	20.5		
Gáldar	2019	Pensiones	20		
Gáldar	2018	Pensiones	20		
Gáldar	2017	Pensiones	20.4		
Gáldar	2016	Pensiones	20.8		
Gáldar	2015	Pensiones	21.4		
Gáldar	2023	Prestaciones por desempleo	2.7		
Gáldar	2022	Prestaciones por desempleo	2.8		
Gáldar	2021	Prestaciones por desempleo	3.6		
Gáldar	2020	Prestaciones por desempleo	5.4		
Gáldar	2019	Prestaciones por desempleo	3		
Gáldar	2018	Prestaciones por desempleo	3.1		
Gáldar	2017	Prestaciones por desempleo	3.3		
Gáldar	2016	Prestaciones por desempleo	3.8		
Gáldar	2015	Prestaciones por desempleo	4.3		
Gáldar	2023	Otras prestaciones	7.9		
Gáldar	2022	Otras prestaciones	7.6		
Gáldar	2021	Otras prestaciones	7.6		
Gáldar	2020	Otras prestaciones	7.1		
Gáldar	2019	Otras prestaciones	6.4		
Gáldar	2018	Otras prestaciones	6.4		
Gáldar	2017	Otras prestaciones	6.8		
Gáldar	2016	Otras prestaciones	6.4		
Gáldar	2015	Otras prestaciones	6.3		
Gáldar	2023	Otros ingresos	9.6		
Gáldar	2022	Otros ingresos	9.6		
Gáldar	2021	Otros ingresos	9.2		
Gáldar	2020	Otros ingresos	9.2		
Gáldar	2019	Otros ingresos	10.5		
Gáldar	2018	Otros ingresos	10.2		
Gáldar	2017	Otros ingresos	9.6		
Gáldar	2016	Otros ingresos	10		
Gáldar	2015	Otros ingresos	9.8		
Ingenio	2023	Sueldos y salarios	64.5		
Ingenio	2022	Sueldos y salarios	64.4		
Ingenio	2021	Sueldos y salarios	60.2		
Ingenio	2020	Sueldos y salarios	57.5		
Ingenio	2019	Sueldos y salarios	65.6		
Ingenio	2018	Sueldos y salarios	66.4		
Ingenio	2017	Sueldos y salarios	65.8		
Ingenio	2016	Sueldos y salarios	66.1		
Ingenio	2015	Sueldos y salarios	64.9		
Ingenio	2023	Pensiones	17.3		
Ingenio	2022	Pensiones	17.5		
Ingenio	2021	Pensiones	17.5		
Ingenio	2020	Pensiones	17.7		
Ingenio	2019	Pensiones	16.8		
Ingenio	2018	Pensiones	16.5		
Ingenio	2017	Pensiones	16.7		
Ingenio	2016	Pensiones	17		
Ingenio	2015	Pensiones	17.2		
Ingenio	2023	Prestaciones por desempleo	2.9		
Ingenio	2022	Prestaciones por desempleo	3.1		
Ingenio	2021	Prestaciones por desempleo	7.3		
Ingenio	2020	Prestaciones por desempleo	11.1		
Ingenio	2019	Prestaciones por desempleo	3.8		
Ingenio	2018	Prestaciones por desempleo	3.8		
Ingenio	2017	Prestaciones por desempleo	4		
Ingenio	2016	Prestaciones por desempleo	4.3		
Ingenio	2015	Prestaciones por desempleo	5		
Ingenio	2023	Otras prestaciones	6.9		
Ingenio	2022	Otras prestaciones	6.7		
Ingenio	2021	Otras prestaciones	6.8		
Ingenio	2020	Otras prestaciones	6.4		
Ingenio	2019	Otras prestaciones	5.6		
Ingenio	2018	Otras prestaciones	5.4		
Ingenio	2017	Otras prestaciones	5.5		
Ingenio	2016	Otras prestaciones	5.2		
Ingenio	2015	Otras prestaciones	5.1		
Ingenio	2023	Otros ingresos	8.5		
Ingenio	2022	Otros ingresos	8.3		
Ingenio	2021	Otros ingresos	8.2		
Ingenio	2020	Otros ingresos	7.2		
Ingenio	2019	Otros ingresos	8.1		
Ingenio	2018	Otros ingresos	7.9		
Ingenio	2017	Otros ingresos	8		
Ingenio	2016	Otros ingresos	7.5		
Ingenio	2015	Otros ingresos	7.9		
Mogán	2023	Sueldos y salarios	59.7		
Mogán	2022	Sueldos y salarios	59.4		
Mogán	2021	Sueldos y salarios	47.4		
Mogán	2020	Sueldos y salarios	45.8		
Mogán	2019	Sueldos y salarios	61		
Mogán	2018	Sueldos y salarios	61		
Mogán	2017	Sueldos y salarios	61.8		
Mogán	2016	Sueldos y salarios	62.1		
Mogán	2015	Sueldos y salarios	60.3		
Mogán	2023	Pensiones	15.5		
Mogán	2022	Pensiones	15.8		
Mogán	2021	Pensiones	16.9		
Mogán	2020	Pensiones	17.3		
Mogán	2019	Pensiones	14.9		
Mogán	2018	Pensiones	14.5		
Mogán	2017	Pensiones	14.2		
Mogán	2016	Pensiones	14.2		
Mogán	2015	Pensiones	14.5		
Mogán	2023	Prestaciones por desempleo	2.6		
Mogán	2022	Prestaciones por desempleo	3.2		
Mogán	2021	Prestaciones por desempleo	14.8		
Mogán	2020	Prestaciones por desempleo	19.8		
Mogán	2019	Prestaciones por desempleo	3.7		
Mogán	2018	Prestaciones por desempleo	3.5		
Mogán	2017	Prestaciones por desempleo	3.7		
Mogán	2016	Prestaciones por desempleo	3.9		
Mogán	2015	Prestaciones por desempleo	4.6		
Mogán	2023	Otras prestaciones	4.4		
Mogán	2022	Otras prestaciones	4.1		
Mogán	2021	Otras prestaciones	4.5		
Mogán	2020	Otras prestaciones	4.4		
Mogán	2019	Otras prestaciones	3.4		
Mogán	2018	Otras prestaciones	3.2		
Mogán	2017	Otras prestaciones	2.9		
Mogán	2016	Otras prestaciones	2.7		
Mogán	2015	Otras prestaciones	2.7		
Mogán	2023	Otros ingresos	17.8		
Mogán	2022	Otros ingresos	17.6		
Mogán	2021	Otros ingresos	16.4		
